0,1
RB6
STEER_HR
SolOn
SagOn
START
(-233.91, 0.01, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-233.41, 0.56, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-232.46, 0.33, 120.71) (0.47092, -0.52748, -0.47093, -0.52747)	(-232.46, 0.33, 119.29) (0.46918, -0.52902, -0.46919, -0.52902)	0,3798537
(-230.61, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-230.11, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-229.16, 0.33, 120.71) (0.63414, -0.31283, -0.63415, -0.31282)	(-229.16, 0.33, 119.29) (0.63311, -0.31491, -0.63311, -0.31491)	0,382347
(-227.28, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-226.78, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-225.84, 0.33, 120.71) (-0.70232, 0.08214, 0.70232, 0.08214)	(-225.84, 0.33, 119.29) (-0.70204, 0.08445, 0.70205, 0.08445)	0,3847115
(-223.93, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-223.43, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-222.48, 0.33, 120.71) (-0.69793, -0.11353, 0.69794, -0.11353)	(-222.48, 0.33, 119.29) (-0.69830, -0.11123, 0.69831, -0.11123)	0,389972
(-220.54, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-220.04, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-219.10, 0.33, 120.71) (0.65280, 0.27175, -0.65281, 0.27174)	(-219.10, 0.33, 119.29) (0.65369, 0.26959, -0.65370, 0.26959)	0,3922408
(-217.13, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-216.63, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-215.69, 0.33, 120.71) (0.58596, 0.39579, -0.58596, 0.39579)	(-215.69, 0.33, 119.29) (0.58726, 0.39386, -0.58726, 0.39386)	0,3936892
(-213.70, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-213.20, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-212.26, 0.33, 120.71) (0.52788, 0.47047, -0.52788, 0.47047)	(-212.26, 0.33, 119.29) (0.52943, 0.46873, -0.52943, 0.46873)	0,3995887
(-209.54, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-209.04, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-208.10, 0.33, 120.71) (-0.63362, 0.31389, 0.63362, 0.31388)	(-208.10, 0.33, 119.29) (-0.63258, 0.31597, 0.63259, 0.31597)	0,4050343
(-206.04, 0.01, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-205.54, 0.56, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-204.60, 0.33, 120.71) (-0.61988, 0.34022, 0.61988, 0.34022)	(-204.60, 0.33, 119.29) (-0.61876, 0.34226, 0.61876, 0.34226)	0,4110313
(-202.51, 0.01, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-202.02, 0.56, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-201.07, 0.33, 120.71) (0.56913, -0.41963, -0.56913, -0.41963)	(-201.07, 0.33, 119.29) (0.56774, -0.42150, -0.56775, -0.42150)	0,4170324
(-198.24, 0.01, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-197.74, 0.56, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-196.80, 0.33, 120.71) (-0.37596, -0.59888, 0.37597, -0.59887)	(-196.80, 0.33, 119.29) (-0.37793, -0.59764, 0.37794, -0.59763)	0,421179
